Nombre,Marca,Peso,Precio,Imagen,Categoria,Subcategoria,Consulta_Nombre,Consulta_Categoria,
Milanesa de carne preparadas,S.Todo,Kgr,3999.99,https://todoatucasa.xrp.net/img/products/no_product.png,Carniceria,Milanesas,Milanesa de carne preparadas S.Todo de Kgr,Carniceria Milanesas, 
Cordero,S.Todo,Kgr,3299.92,https://todoatucasa.xrp.net/img/products/no_product.png,Carniceria,Ovino,Cordero S.Todo de Kgr,Carniceria Ovino, 
Almohada Espuma Visco Comun 65x35x10,Suavestar,1 Un,16884.08,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e381526_7797887420023_m.jpg,Colchoneria,Almohadas,Almohada Espuma Visco Comun 65x35x10 Suavestar de 1 Un,Colchoneria Almohadas, 
Almohada Esp.Visco Cervical 57x37x12...,Suavestar,1 Un,17562.71,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e381526_7797887420122_m.jpg,Colchoneria,Almohadas,Almohada Esp.Visco Cervical 57x37x12... Suavestar de 1 Un,Colchoneria Almohadas, 
Almohada Esp.Visco Suave 62x40x12,Suavestar,1 Un,11340.05,https://todoatucasa.xrp.net/img/products/no_product.png,Colchoneria,Almohadas,Almohada Esp.Visco Suave 62x40x12 Suavestar de 1 Un,Colchoneria Almohadas, 
Almohada Esp.Visco Cervical 57x37x12,Suavestar,1 Un,16884.08,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495fe0_7797887970825_m.jpg,Colchoneria,Almohadas,Almohada Esp.Visco Cervical 57x37x12 Suavestar de 1 Un,Colchoneria Almohadas, 
Colchon Centuria Nuevo 190x140x25,Suavestar,1 Un,215691.36,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e381523_7797887334542_m.jpg,Colchoneria,Colchones,Colchon Centuria Nuevo 190x140x25 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Centuria Nuevo 200x160x25,Suavestar,1 Un,301963.59,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e381524_7797887334566_m.jpg,Colchoneria,Colchones,Colchon Centuria Nuevo 200x160x25 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Super JK 190x80x25,Suavestar,1 Un,108812.21,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e38151b_7797887350306_m.jpg,Colchoneria,Colchones,Colchon Super JK 190x80x25 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Super JK 190x140x25,Suavestar,1 Un,152348.06,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e38151b_7797887350344_m.jpg,Colchoneria,Colchones,Colchon Super JK 190x140x25 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Super JK 190x140x29,Suavestar,1 Un,209590.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e38151c_7797887350443_m.jpg,Colchoneria,Colchones,Colchon Super JK 190x140x29 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Lujo 23 190x90x23,Suavestar,1 Un,86263.44,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e496e6a_7797887970603_m.jpg,Colchoneria,Colchones,Colchon Lujo 23 190x90x23 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Lujo 23 190x140x23,Suavestar,1 Un,135581.11,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e381520_7797887970634_m.jpg,Colchoneria,Colchones,Colchon Lujo 23 190x140x23 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Rockstar 190x80x24,Suavestar,1 Un,107832.71,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e38208a_7797887970665_m.jpg,Colchoneria,Colchones,Colchon Rockstar 190x80x24 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Rockstar 190x140x24,Suavestar,1 Un,172543.48,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e38151d_7797887970696_m.jpg,Colchoneria,Colchones,Colchon Rockstar 190x140x24 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Rockstar 200x160x24,Suavestar,1 Un,215690.25,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e38208b_7797887970702_m.jpg,Colchoneria,Colchones,Colchon Rockstar 200x160x24 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Rockstar 200x160x30,Suavestar,1 Un,284383.82,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e38151f_7797887970771_m.jpg,Colchoneria,Colchones,Colchon Rockstar 200x160x30 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Floustar 190x80x23,Suavestar,1 Un,85999.00,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e381521_7797887350504_m.jpg,Colchoneria,Colchones,Colchon Floustar 190x80x23 Suavestar de 1 Un,Colchoneria Colchones, 
Colchon Floustar 190x140x23,Suavestar,1 Un,139999.00,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e381521_7797887350542_m.jpg,Colchoneria,Colchones,Colchon Floustar 190x140x23 Suavestar de 1 Un,Colchoneria Colchones, 
Sommier Azul 190x140x21,Suavestar,1 Un,75474.21,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e381519_7797887630644_m.jpg,Colchoneria,Sommier,Sommier Azul 190x140x21 Suavestar de 1 Un,Colchoneria Sommier, 
Sommier Azul 190x80x21,Suavestar,1 Un,39999.00,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e381519_7797887630606_m.jpg,Colchoneria,Sommier,Sommier Azul 190x80x21 Suavestar de 1 Un,Colchoneria Sommier, 
Jarra Electrica Vintage Amarilla C/T...,Peabody,1 Un,59640.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e4992ee_7798111675158_m.jpg,Electrodomesticos,Pequeños Electrodomesticos,Jarra Electrica Vintage Amarilla C/T... Peabody de 1 Un,Electrodomesticos Pequeños Electrodomesticos, 
Plancha Vapor B/Ceramica 2000W,Peabody,1 Un,29957.42,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b2459_7798111675608_m.jpg,Electrodomesticos,Pequeños Electrodomesticos,Plancha Vapor B/Ceramica 2000W Peabody de 1 Un,Electrodomesticos Pequeños Electrodomesticos, 
Tostadora 2 Bahias Gris,Peabody,1 Un,46813.14,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5ae6ea_7798111676070_m.jpg,Electrodomesticos,Pequeños Electrodomesticos,Tostadora 2 Bahias Gris Peabody de 1 Un,Electrodomesticos Pequeños Electrodomesticos, 
Sandwichera,Peabody,1 Un,20293.82,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49837b_7798111677046_m.jpg,Electrodomesticos,Pequeños Electrodomesticos,Sandwichera Peabody de 1 Un,Electrodomesticos Pequeños Electrodomesticos, 
Sandwichera 5en1,Peabody,1 Un,42172.47,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49837c_7798111677121_m.jpg,Electrodomesticos,Pequeños Electrodomesticos,Sandwichera 5en1 Peabody de 1 Un,Electrodomesticos Pequeños Electrodomesticos, 
Tostadora 2 Bahias,Peabody,1 Un,24980.94,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49837c_7798111678142_m.jpg,Electrodomesticos,Pequeños Electrodomesticos,Tostadora 2 Bahias Peabody de 1 Un,Electrodomesticos Pequeños Electrodomesticos, 
Jarra Electrica Vintage Inoxidable C...,Peabody,1 Un,53447.93,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e4992ee_7798111678241_m.jpg,Electrodomesticos,Pequeños Electrodomesticos,Jarra Electrica Vintage Inoxidable C... Peabody de 1 Un,Electrodomesticos Pequeños Electrodomesticos, 
Licuadora de Mesa 600W 1.5L Negra,Peabody,1 Un,33713.34,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5ae6ed_7798111678494_m.jpg,Electrodomesticos,Pequeños Electrodomesticos,Licuadora de Mesa 600W 1.5L Negra Peabody de 1 Un,Electrodomesticos Pequeños Electrodomesticos, 
